0 0 0 236.037
1 0 0 236.307
2 0 0 236.578
3 0 0 236.848
4 0 0 237.119
5 0 0 237.39
6 0 0 237.661
7 0 0 237.932
8 0 0 238.203
9 0 0 238.474
10 0 0 238.745
11 0 0 239.016
12 0 0 239.288
13 0 0 239.559
14 0 0 239.831
15 0 0 240.102
16 0 0 240.374
17 0 0 240.646
18 0 0 240.918
19 0 0 241.19
20 0 0 241.462
21 0 0 241.734
22 0 0 242.006
23 0 0 242.278
24 0 0 242.55
25 0 0 242.823
26 0 0 243.095
27 0 0 243.368
28 0 0 243.64
29 0 0 243.913
30 0 0 244.186
31 0 0 244.459
32 0 0 244.732
33 0 0 245.005
34 0 0 245.278
35 0 0 245.551
36 0 0 245.824
37 0 0 246.097
38 0 0 246.37
39 0 0 246.644
40 0 0 246.917
41 0 0 247.191
42 0 0 247.464
43 0 0 247.738
44 0 0 248.012
45 0 0 248.285
46 0 0 248.559
47 0 0 248.833
48 0 0 249.107
49 0 0 249.381
50 0 0 249.655
51 0 0 249.93
52 0 0 250.204
53 0 0 250.478
54 0 0 250.752
55 0 0 251.027
56 0 0 251.301
57 0 0 251.576
58 0 0 251.85
59 0 0 252.125
60 0 0 252.4
61 0 0 252.675
62 0 0 252.949
63 0 0 253.224
64 0 0 253.499
65 0 0 253.774
66 0 0 254.049
67 0 0 254.324
68 0 0 254.6
69 0 0 254.875
70 0 0 255.15
71 0 0 255.425
72 0 0 255.701
73 0 0 255.976
74 0 0 256.252
75 0 0 256.527
76 0 0 256.803
77 0 0 257.078
78 0 0 257.354
79 0 0 257.63
80 0 0 257.906
81 0 0 258.182
82 0 0 258.457
83 0 0 258.733
84 0 0 259.009
85 0 0 259.285
86 0 0 259.562
87 0 0 259.838
88 0 0 260.114
89 0 0 260.39
90 0 0 260.666
91 0 0 260.943
92 0 0 261.219
93 0 0 261.495
94 22 0 261.772
95 193 0 262.048
96 294 0 262.325
97 299 0 262.601
98 297 0 262.878
99 327 0 263.155
100 299 0 263.431
101 259 0 263.708
102 270 0 263.985
103 305 0 264.262
104 271 0 264.539
105 291 0 264.815
106 253 0 265.092
107 276 0 265.369
108 279 0 265.646
109 270 0 265.923
110 278 0 266.2
111 274 0 266.477
112 233 0 266.755
113 247 0 267.032
114 273 0 267.309
115 271 0 267.586
116 269 0 267.863
117 267 0 268.141
118 295 0 268.418
119 285 0 268.695
120 278 0 268.973
121 280 0 269.25
122 292 0 269.528
123 272 0 269.805
124 335 0 270.083
125 306 0 270.36
126 253 0 270.638
127 308 0 270.915
128 261 0 271.193
129 257 1 271.471
130 269 1 271.748
131 333 1 272.026
132 281 1 272.304
133 320 1 272.581
134 299 1 272.859
135 260 1 273.137
136 298 1 273.415
137 265 1 273.693
138 273 1 273.97
139 294 1 274.248
140 288 1 274.526
141 276 1 274.804
142 293 1 275.082
143 290 1 275.36
144 295 1 275.638
145 265 1 275.916
146 296 1 276.194
