0 0 0 1506.44
1 0 0 1509.24
2 0 0 1512.03
3 0 0 1514.81
4 0 0 1517.58
5 0 0 1520.33
6 0 0 1523.08
7 0 0 1525.81
8 0 0 1528.54
9 0 0 1531.25
10 0 0 1533.95
11 0 0 1536.64
12 0 0 1539.32
13 0 0 1541.99
14 0 0 1544.65
15 0 0 1547.29
16 0 0 1549.93
17 0 0 1552.55
18 0 0 1555.16
19 0 0 1557.76
20 0 0 1560.34
21 0 0 1562.92
22 0 0 1565.48
23 0 0 1568.04
24 0 0 1570.58
25 0 0 1573.1
26 0 0 1575.62
27 0 0 1578.12
28 0 0 1580.61
29 0 0 1583.09
30 0 0 1585.56
31 0 0 1588.01
32 0 0 1590.46
33 0 0 1592.89
34 0 0 1595.3
35 0 0 1597.71
36 0 0 1600.1
37 0 0 1602.48
38 0 0 1604.85
39 0 0 1607.2
40 0 0 1609.54
41 0 0 1611.87
42 0 0 1614.19
43 0 0 1616.49
44 0 0 1618.78
45 0 0 1621.06
46 0 0 1623.32
47 0 0 1625.57
48 0 0 1627.81
49 0 0 1630.03
50 0 0 1632.24
51 0 0 1634.44
52 0 0 1636.62
53 0 0 1638.8
54 0 0 1640.95
55 0 0 1643.1
56 0 0 1645.23
57 0 0 1647.35
58 0 0 1649.45
59 0 0 1651.54
60 0 0 1653.62
61 0 0 1655.68
62 0 0 1657.73
63 0 0 1659.77
64 0 0 1661.79
65 0 0 1663.8
66 0 0 1665.79
67 0 0 1667.77
68 0 0 1669.74
69 0 0 1671.69
70 0 0 1673.63
71 0 0 1675.56
72 0 0 1677.47
73 0 0 1679.36
74 0 0 1681.25
75 0 0 1683.12
76 0 0 1684.97
77 0 0 1686.81
78 0 0 1688.64
79 0 0 1690.45
80 0 0 1692.25
81 0 0 1694.03
82 0 0 1695.8
83 0 0 1697.56
84 0 0 1699.3
85 0 0 1701.03
86 0 0 1702.74
87 0 0 1704.44
88 0 0 1706.13
89 0 0 1707.8
90 0 0 1709.45
91 0 0 1711.1
92 0 0 1712.72
93 3 0 1714.34
94 340 0 1715.93
95 2188 0 1717.52
96 2867 0 1719.09
97 2586 0 1720.64
98 2732 0 1722.18
99 2721 0 1723.71
100 2755 0 1725.22
101 2619 0 1726.72
102 2658 0 1728.2
103 2673 0 1729.67
104 2604 0 1731.13
105 2634 0 1732.57
106 2655 0 1733.99
107 2653 0 1735.4
108 2630 0 1736.8
109 2564 0 1738.18
110 2562 0 1739.55
111 2513 0 1740.9
112 2555 0 1742.24
113 2525 0 1743.57
114 2443 0 1744.88
115 2635 0 1746.17
116 2480 0 1747.45
117 2481 0 1748.72
118 2512 0 1749.97
119 2492 0 1751.21
120 2446 0 1752.43
121 2473 0 1753.64
122 2349 0 1754.83
123 2423 0 1756.01
124 2451 0 1757.18
125 2442 0 1758.33
126 2353 0 1759.47
127 2406 0 1760.59
128 2399 0 1761.7
129 2433 0 1762.79
130 2350 0 1763.87
131 2357 0 1764.94
132 2391 0 1765.99
133 2323 0 1767.02
134 2362 0 1768.05
135 2305 0 1769.05
136 2420 0 1770.05
137 2258 0 1771.03
138 2286 0 1771.99
139 2341 0 1772.94
140 2251 0 1773.88
141 2333 0 1774.81
142 2242 0 1775.71
143 2371 0 1776.61
144 2250 0 1777.49
145 2215 0 1778.36
146 2252 0 1779.21
147 2220 0 1780.05
148 2199 0 1780.87
149 2293 0 1781.68
150 2178 0 1782.48
151 2283 0 1783.26
152 2186 0 1784.03
153 2235 0 1784.79
154 2199 0 1785.53
155 2184 0 1786.26
156 2251 0 1786.97
157 2248 0 1787.67
158 2183 0 1788.36
159 2233 0 1789.03
160 2188 0 1789.69
