0.118087	-609.77	116.5478
0.117404	-449.17	116.5141
0.116721	-416.57	116.4805
0.116038	-446.96	116.447
0.115355	-526.36	116.4137
0.114672	-561.76	116.3805
0.113989	-739.15	116.3474
0.113306	-760.55	116.3145
0.112623	-631.95	116.2817
0.111939	-803.35	116.249
0.111256	-829.74	116.2164
0.110573	-753.14	116.184
0.10989	-970.54	116.1517
0.109207	-1035.9	116.1195
0.108524	-989.33	116.0874
0.107841	-800.73	116.0555
0.107158	-1037.1	116.0237
0.106475	-1035.5	115.992
0.105792	-947.92	115.9605
0.105109	-1112.3	115.9291
0.104426	-992.71	115.8978
0.103743	-1011.1	115.8666
0.10306	-1061.5	115.8356
0.102377	-1058.9	115.8047
0.101694	-1221.3	115.7739
0.101011	-1159.7	115.7433
0.100328	-957.1	115.7128
0.0996446	-1100.5	115.6824
0.0989615	-943.89	115.6521
0.0982785	-1202.3	115.622
0.0975954	-1199.7	115.592
0.0969124	-1014.1	115.5621
0.0286075	-870.79	113.2439
-0.0396974	-660.49	112.2971
