1.061 716.48 0
1.062 696.5 0
1.063 616.53 0
1.064 472.56 0
1.065 527.58 0
1.066 534.61 0
1.067 813.64 0
1.068 969.66 0
1.069 790.69 0
1.07 865.72 0
1.071 903.74 0
1.072 881.77 0
1.073 733.8 0
1.074 816.82 0
1.075 921.85 0
1.076 1036.9 0
1.077 1001.9 0
1.078 980.93 0
1.079 985.96 0
1.08 1174 0
1.081 1212 0
1.082 1300 0
1.083 1239.1 0
1.084 1386.1 0
1.085 1500.1 0
1.086 1669.1 0
1.087 1506.2 0
1.088 1909.2 0
1.089 1869.2 0
1.09 2440.2 0
1.091 2456.3 0
1.092 2464.3 0
1.093 3022.3 0
1.094 3856.4 0
1.095 4071.4 0
1.096 5103.4 0
1.097 4490.4 0
1.098 6965.5 0
1.099 12112 0
1.1 18121 0
1.101 22961 0
1.102 23196 0
1.103 26723 0
1.104 30120 0
1.105 31573 0
1.106 31993 0
1.107 32464 0
1.108 31714 0
1.109 29483 0
1.11 27431 0
1.111 22508 0
1.112 16530 0
1.113 15779 0
1.114 10847 0
1.115 7901.9 0
1.116 5963.9 0
1.117 4566 0
1.118 3603 0
1.119 2370 0
1.12 1730 0
1.121 1422.1 0
1.122 1244.1 0
1.123 1164.1 0
1.124 1287.2 0
1.125 974.18 0
1.126 1265.2 0
1.127 1449.2 0
1.128 1515.3 0
1.129 1812.3 0
1.13 2129.3 0
1.131 2646.3 0
1.132 3323.4 0
1.133 3266.4 0
1.134 4057.4 0
1.135 4919.4 0
1.136 5469.5 0
1.137 6257.5 0
1.138 7108.5 0
1.139 6729.6 0
1.14 7407.6 0
1.141 7556.6 0
1.142 7642.6 0
1.143 7276.7 0
1.144 7554.7 0
1.145 6636.7 0
1.146 5733.7 0
1.147 5127.8 0
1.148 3810.8 0
1.149 3871.8 0
1.15 2837.8 0
1.151 2058.9 0
1.152 1844.9 0
1.153 1287.9 0
1.154 1213.9 0
1.155 910.98 0
1.156 750 0
1.157 799.03 0
1.158 584.06 0
1.159 797.08 0
1.16 752.11 0
1.161 611.13 0
1.162 715.16 0
1.163 665.19 0
1.164 671.21 0
1.165 666.24 0
1.166 657.27 0
1.167 558.29 0
1.168 745.32 0
1.169 723.35 0
1.17 630.37 0
1.171 454.4 0
1.172 680.43 0
1.173 535.45 0
1.174 432.48 0
1.175 335.51 0
1.176 220.53 0
1.177 341.56 0
1.178 84.587 0
1.179 282.61 0
1.18 156.64 0
1.181 9.6664 0
1.182 258.69 0
1.183 217.72 0
1.184 24.746 0
1.185 294.77 0
1.186 256.8 0
1.187 137.83 0
1.188 77.852 0
1.189 217.88 0
1.19 9.9056 0
1.191 144.93 0
1.192 43.959 0
1.193 261.99 0
1.194 127.01 0
1.195 163.04 0
1.196 173.07 0
1.197 176.09 0
1.198 32.118 0
1.199 126.14 0
1.2 256.17 0
1.201 189.2 0
1.202 240.22 0
1.203 104.25 0
1.204 159.28 0
1.205 91.304 0
1.206 116.33 0
1.207 170.36 0
1.208 38.384 0
1.209 439.41 0
1.21 522.44 0
1.211 237.46 0
1.212 483.49 0
1.213 601.52 0
1.214 347.54 0
1.215 251.57 0
1.216 494.6 0
1.217 516.62 0
1.218 416.65 0
1.219 332.68 0
1.22 413.7 0
1.221 389.73 0
1.222 658.76 0
1.223 463.78 0
1.224 523.81 0
1.225 605.84 0
1.226 524.86 0
1.227 350.89 0
1.228 358.92 0
1.229 381.94 0
1.23 428.97 0
1.231 158 0
1.232 428.02 0
1.233 395.05 0
1.234 311.07 0
1.235 149.1 0
1.236 493.13 0
1.237 208.15 0
1.238 424.18 0
1.239 588.21 0
1.24 647.23 0
1.241 271.26 0
1.242 371.29 0
1.243 412.31 0
1.244 142.34 0
1.245 181.37 0
1.246 452.39 0
1.247 500.42 0
1.248 379.45 0
1.249 427.47 0
1.25 431.5 0
1.3 391.83 0
1.5 185.14 0
1.7 108.46 0
1.9 138.77 0
2.1 206.09 0
2.3 149.4 0
2.5 181.72 0
2.7 -241.97 0
